Kidhome,Teenhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,AcceptedCmpOverall,Income_z,NumTotalPurchases,MeanAmtPerPurchase_z,MeanAmtPerPurchase_log,MntMeatProducts_ratio,MntFishProducts_ratio,MntSweetProducts_ratio,MntFruits_ratio,MntGoldProds_ratio,MntWines_ratio,MntRegularProds_ratio
0,1,93,2,4,2,7,3,0,0,0,0,0,0,0,73,2433,0,1,0,0,0,0,0,0,0,1,0,0.7653865528751851,15,-0.25049451414849455,1.380211241711606,0.3681159420289855,0.02318840579710145,0.04927536231884058,0.08985507246376812,0.2,0.46956521739130436,0.8
1,0,40,3,3,0,3,6,0,0,0,0,0,0,0,38,2332,0,1,0,0,0,0,0,0,1,0,0,-1.475881492313926,9,-0.943435804603355,0.6989700043360189,0.5277777777777778,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.2222222222222222,0.2222222222222222,0.7777777777777778
2,0,47,2,3,1,2,7,0,0,0,0,0,0,0,52,2248,0,1,0,0,0,0,0,0,1,0,0,-1.0661920067089357,8,-0.8841710889723472,0.8211858826088455,0.4,0.06666666666666667,0.08888888888888889,0.06666666666666667,0.4,0.37777777777777777,0.6
0,1,50,2,6,6,9,3,0,0,0,0,0,0,0,69,2606,0,1,0,0,0,0,0,1,0,0,0,1.1725166864366743,23,0.18080990462432492,1.554199375679523,0.23096129837702872,0.16229712858926343,0.04744069912609238,0.1348314606741573,0.12484394506866417,0.42446941323345816,0.8751560549313359
1,1,40,2,1,0,3,7,0,0,0,0,0,0,0,45,2820,0,0,0,1,0,1,0,0,0,0,0,-0.8034479601298748,6,-0.8765730485068335,0.8346326063360918,0.42857142857142855,0.08571428571428572,0.14285714285714285,0.11428571428571428,0.08571428571428572,0.22857142857142856,0.9142857142857143
0,1,3,5,4,2,9,4,0,0,0,0,0,0,1,64,2635,0,0,1,0,0,0,0,0,0,1,0,0.16302131908962988,20,-0.2742004004008976,1.368286884902131,0.4519015659955257,0.087248322147651,0.06711409395973154,0.049217002237136466,0.017897091722595078,0.34451901565995524,0.9821029082774049
0,1,62,3,11,2,8,8,0,0,0,0,0,0,1,71,2746,0,0,0,0,1,0,0,0,0,1,0,0.1320193566004262,24,0.0883780906134218,1.5223355376023853,0.03870967741935484,0.025806451612903226,0.0,0.01935483870967742,0.0,0.9161290322580645,1.0
0,1,25,1,0,0,3,5,0,0,0,0,0,0,0,61,2257,0,1,0,0,0,0,0,0,1,0,0,-0.8392788887388921,4,-0.9616711017205882,0.6532125137753437,0.2857142857142857,0.0,0.0,0.14285714285714285,0.07142857142857142,0.5714285714285714,0.9285714285714286
1,0,48,1,1,0,4,4,0,0,0,0,0,0,0,47,2461,0,1,0,0,0,0,0,1,0,0,0,-1.265773176440834,6,-0.8826514808792444,0.8239087409443188,0.11764705882352941,0.38235294117647056,0.38235294117647056,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.8823529411764706
0,0,56,1,5,11,5,2,1,0,1,1,0,0,1,36,2302,0,1,0,0,0,0,0,0,0,1,3,1.0495229193650204,22,1.2315378151975467,1.8104769155715412,0.23,0.0,0.01,0.01,0.08,0.75,0.92
0,1,68,1,1,0,3,8,0,0,0,0,0,0,0,70,2690,0,0,0,1,0,0,0,1,0,0,0,-1.1252502623542566,5,-0.8048475465123829,0.9444826721501687,0.358974358974359,0.07692307692307693,0.05128205128205128,0.02564102564102564,0.10256410256410256,0.48717948717948717,0.8974358974358975
1,0,64,1,1,0,3,7,0,0,0,0,0,0,0,43,2850,0,0,1,0,0,0,0,1,0,0,0,-1.345306248434165,5,-0.8267299030530627,0.9138138523837167,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.0,0.16666666666666666,0.6111111111111112,0.8333333333333334
0,0,67,1,4,6,12,1,0,0,0,0,0,0,0,36,2224,0,1,0,0,0,0,0,1,0,0,0,1.0115672456632852,23,0.28229329727675295,1.586685129761008,0.24971098265895952,0.1745664739884393,0.1630057803468208,0.09595375722543352,0.2589595375722543,0.31676300578034683,0.7410404624277457
1,0,94,2,2,2,3,7,0,0,0,0,0,0,0,44,2812,0,1,0,0,0,0,0,0,1,0,0,-0.8254197559750269,9,-0.5989913035000618,1.159700842867512,0.3140495867768595,0.024793388429752067,0.049586776859504134,0.049586776859504134,0.33884297520661155,0.5619834710743802,0.6611570247933884
0,0,82,2,3,4,10,3,0,0,0,0,0,0,0,69,2667,0,0,0,0,1,0,0,1,0,0,0,0.9257082280529983,19,1.1334685618015177,1.7920228618906058,0.5647668393782384,0.08981001727115717,0.009499136442141624,0.038860103626943004,0.09844559585492228,0.2970639032815199,0.9015544041450777
0,0,3,2,3,8,7,2,0,0,0,0,0,0,1,38,2763,0,1,0,0,0,0,0,1,0,0,0,0.5596243065099252,20,0.7852703621103495,1.7193312869837267,0.4464980544747082,0.19941634241245138,0.02529182879377432,0.1877431906614786,0.14105058365758755,0.14105058365758755,0.8589494163424124
0,1,24,1,4,7,10,1,0,0,0,0,0,0,0,46,2168,0,1,0,0,0,0,0,0,1,0,0,1.5582545000873889,22,0.23854299945003132,1.5729771543900635,0.4369538077403246,0.13857677902621723,0.10611735330836454,0.04744069912609238,0.018726591760299626,0.27091136079900124,0.9812734082397003
1,1,54,3,3,0,3,8,0,0,0,0,0,0,0,52,2614,0,0,1,0,0,0,0,1,0,0,0,-0.7512468363746893,9,-0.8016057159137637,0.9488474775526188,0.4788732394366197,0.14084507042253522,0.028169014084507043,0.09859154929577464,0.04225352112676056,0.2535211267605634,0.9577464788732394
0,1,20,2,3,0,4,7,0,0,0,0,0,0,0,66,2661,0,0,0,1,0,0,0,1,0,0,0,-0.5661525650022319,9,-0.5949390152517877,1.1630287862164395,0.21311475409836064,0.09836065573770492,0.05737704918032787,0.06557377049180328,0.09836065573770492,0.5655737704918032,0.9016393442622951
0,0,96,1,3,1,4,5,0,0,0,0,0,0,0,80,2515,0,0,1,0,0,0,0,0,0,1,0,-0.023231904151582758,9,-0.47742265605184064,1.2498774732166,0.046357615894039736,0.0,0.0,0.0,0.039735099337748346,0.9536423841059603,0.9602649006622517
0,1,19,2,3,3,10,3,0,0,0,0,0,0,0,44,2443,0,1,0,0,0,0,0,1,0,0,0,0.2567515514752129,18,-0.05193238998306673,1.469003364497483,0.201171875,0.17578125,0.056640625,0.06640625,0.095703125,0.5,0.904296875
0,0,60,1,4,4,10,1,0,0,0,0,0,0,0,69,2207,0,0,1,0,0,0,0,1,0,0,0,1.4124680129302147,19,1.2678339089811306,1.8171128525257136,0.46172638436482083,0.07654723127035831,0.009771986970684038,0.05863192182410423,0.08794788273615635,0.3933224755700326,0.9120521172638436
0,0,2,1,10,4,8,8,0,0,0,0,0,0,1,44,2844,0,0,0,1,0,0,0,0,0,1,0,1.000219175281723,23,2.2279202157850224,1.9635825356934682,0.3121414913957935,0.01338432122370937,0.010038240917782026,0.05019120458891013,0.0,0.614244741873805,1.0
0,0,13,1,4,2,9,4,0,0,0,0,0,0,0,56,2377,0,0,1,0,0,0,0,0,0,1,0,0.49139101523695833,16,-0.06358271869685453,1.4642659340340753,0.19777777777777777,0.024444444444444446,0.017777777777777778,0.008888888888888889,0.028888888888888888,0.7511111111111111,0.9711111111111111
0,0,37,1,1,8,7,0,0,0,0,0,0,0,0,70,2216,0,0,0,0,1,0,0,0,0,1,0,1.2178606783017245,17,1.2662531401907824,1.8168259460059055,0.31420765027322406,0.07650273224043716,0.04918032786885246,0.009107468123861567,0.029143897996357013,0.5510018214936248,0.970856102003643
1,0,59,1,1,0,3,6,0,0,0,0,0,0,0,44,2322,0,0,0,1,0,0,0,1,0,0,0,-1.0693308346868147,5,-0.9507299234502482,0.6812412373755872,0.3684210526315789,0.15789473684210525,0.05263157894736842,0.0,0.05263157894736842,0.42105263157894735,0.9473684210526315
0,1,55,5,5,3,5,7,1,0,0,0,0,0,0,64,2774,0,0,1,0,0,0,0,1,0,0,1,-0.22329597049546243,18,-0.3801677380932638,1.3105753135702116,0.24571428571428572,0.12857142857142856,0.017142857142857144,0.11714285714285715,0.07714285714285714,0.49142857142857144,0.9228571428571428
0,0,60,1,6,11,10,2,0,0,1,0,0,0,1,30,2591,0,0,1,0,0,0,0,1,0,0,1,2.1837021919256534,28,0.8996317254598547,1.744572362020637,0.6227897838899804,0.02619515389652914,0.011132940406024885,0.04649639816633923,0.011132940406024885,0.2933857236411264,0.9888670595939751
1,1,48,3,2,1,4,4,0,0,0,0,0,0,0,70,2212,0,0,0,0,1,0,0,0,0,1,0,0.23801516293033592,10,-0.6443769318807311,1.1205739312058498,0.26229508196721313,0.13934426229508196,0.01639344262295082,0.03278688524590164,0.13114754098360656,0.5491803278688525,0.8688524590163934
0,1,38,3,8,5,10,5,0,0,0,0,0,0,0,55,2520,0,1,0,0,0,0,0,0,1,0,0,0.8900221684275754,26,0.20538791378233473,1.5622928644564746,0.10617551462621885,0.08775731310942579,0.19393282773564463,0.05742145178764897,0.09642470205850487,0.5547128927410617,0.9035752979414952
0,0,8,1,5,3,6,6,0,1,1,0,1,0,1,58,2514,0,0,0,0,1,0,0,0,0,1,3,0.9681065505849622,15,2.815466774495642,2.033691755792834,0.07970112079701121,0.0,0.0,0.009962640099626401,0.099626400996264,0.9103362391033624,0.900373599003736
1,1,19,3,2,0,4,3,0,0,0,0,0,0,0,42,2171,0,1,0,0,0,0,0,1,0,0,0,-0.3507323863973448,9,-0.9110174986171627,0.7700333601614642,0.3181818181818182,0.1590909090909091,0.06818181818181818,0.0,0.022727272727272728,0.45454545454545453,0.9772727272727273
1,1,32,3,3,1,3,9,0,0,0,0,0,0,1,68,2578,0,0,1,0,0,0,0,1,0,0,0,-0.5183940900772749,10,-0.6589651695745176,1.1072099696478683,0.3728813559322034,0.0847457627118644,0.0847457627118644,0.03389830508474576,0.3644067796610169,0.423728813559322,0.635593220338983
0,1,27,1,3,0,4,7,0,0,0,0,0,0,0,54,2334,1,0,0,0,0,0,0,1,0,0,0,-0.13255969710416388,8,-0.5422592680242253,1.2041199826559248,0.125,0.016666666666666666,0.0,0.008333333333333333,0.2,0.85,0.8
0,0,58,1,6,7,12,3,0,0,0,0,0,0,0,73,2468,0,0,0,1,0,0,0,1,0,0,0,1.1040419468577165,26,1.2742568678847712,1.8182766615702823,0.4836795252225519,0.1026706231454006,0.029080118694362018,0.0884272997032641,0.029080118694362018,0.29614243323442135,0.970919881305638
0,1,59,2,8,2,10,5,0,0,0,0,0,0,0,48,2409,0,0,0,1,0,0,0,1,0,0,0,0.6206141486031718,22,0.12084244532970816,1.533795159769436,0.2356164383561644,0.07671232876712329,0.1178082191780822,0.04794520547945205,0.1273972602739726,0.5219178082191781,0.8726027397260274
0,1,29,2,6,8,12,3,0,0,0,0,0,0,0,57,2280,0,0,0,1,0,0,0,1,0,0,0,1.2364039082018088,28,0.36559802416945486,1.6116474553336877,0.21396598030438674,0.11459265890778872,0.06803939122649955,0.03849597135183527,0.018800358102059087,0.5649059982094897,0.981199641897941
0,0,60,1,3,10,7,2,0,0,0,1,0,0,1,71,2646,0,0,0,0,1,0,0,1,0,0,1,1.0150923909307492,21,1.3003740882980979,1.8229771113802626,0.4018895348837209,0.08938953488372094,0.06831395348837209,0.05813953488372093,0.038517441860465115,0.38226744186046513,0.9614825581395349
0,0,41,1,3,6,11,1,0,1,1,0,0,0,0,42,2316,0,0,0,1,0,0,0,0,1,0,2,1.647445504320347,21,1.2691135789542698,1.8173449714419305,0.2768777614138439,0.012518409425625921,0.01914580265095729,0.01914580265095729,0.009572901325478646,0.6723122238586157,0.9904270986745214
0,1,27,2,6,3,5,4,1,0,0,0,0,0,0,54,2659,1,0,0,0,0,0,0,1,0,0,1,0.1962446059939478,16,1.0897998239681435,1.7835462822703498,0.20815899581589958,0.038702928870292884,0.049163179916317995,0.0,0.027196652719665274,0.7039748953974896,0.9728033472803347
1,0,28,1,1,0,3,4,1,0,0,0,0,0,0,37,2255,0,0,1,0,0,0,0,1,0,0,1,-0.606522721763874,5,-0.8559063784406359,0.8692317197309762,0.28125,0.0,0.0,0.0,0.375,0.71875,0.625
1,1,8,5,5,2,5,8,0,0,0,0,0,0,1,49,2703,0,0,0,1,0,0,0,1,0,0,0,-0.8219911900299592,17,-0.4392834725386732,1.2747010569416322,0.19801980198019803,0.026402640264026403,0.009900990099009901,0.10891089108910891,0.04950495049504951,0.6567656765676567,0.9504950495049505
0,1,18,2,6,3,5,7,0,0,0,0,0,0,0,45,2607,0,1,0,0,0,0,0,1,0,0,0,-0.5228850285687016,16,-0.2140239199140282,1.3979400086720377,0.19010416666666666,0.010416666666666666,0.059895833333333336,0.059895833333333336,0.13020833333333334,0.6796875,0.8697916666666666
1,1,76,3,3,1,5,3,0,0,0,0,0,0,0,49,2393,0,1,0,0,0,1,0,0,0,0,0,0.14814810344060383,12,-0.5422592680242253,1.2041199826559248,0.20555555555555555,0.03888888888888889,0.05,0.08888888888888889,0.1,0.6166666666666667,0.9
0,1,0,0,25,0,0,1,0,0,0,0,0,0,0,51,2426,0,1,0,0,0,0,0,1,0,0,0,-2.2789868477001347,25,-1.0338828783048315,0.4014005407815441,0.3157894736842105,0.05263157894736842,0.10526315789473684,0.10526315789473684,8.447368421052632,0.42105263157894735,-7.447368421052632
0,0,32,2,4,4,8,5,0,0,0,0,0,0,0,57,2855,0,1,0,0,0,1,0,0,0,0,0,-0.9170252432678919,18,-0.029644804617559403,1.4779247600032634,0.26195028680688337,0.2925430210325048,0.036328871892925434,0.2887189292543021,0.10133843212237094,0.12045889101338432,0.8986615678776291
1,1,2,4,3,0,4,7,0,0,0,0,0,0,0,52,2441,0,0,1,0,0,0,0,0,0,1,0,-0.6464099819135348,11,-0.8307085133331864,0.9079973214866877,0.23076923076923078,0.02564102564102564,0.0,0.0,0.1282051282051282,0.7435897435897436,0.8717948717948718
1,0,16,1,2,1,2,8,0,0,0,0,0,0,1,41,2239,0,1,0,0,0,0,0,1,0,0,0,-0.7166714389568235,6,-0.7853965629206674,0.9700367766225568,0.34,0.0,0.06,0.02,0.26,0.58,0.74
1,0,56,1,1,0,2,8,1,0,0,0,0,0,1,36,2730,0,0,1,0,0,0,0,0,1,0,1,-0.9772424507819683,4,-0.9252005074861218,0.7403626894942439,0.6666666666666666,0.0,0.05555555555555555,0.1111111111111111,0.5,0.16666666666666666,0.5
1,0,97,3,4,0,4,9,0,0,0,0,0,0,0,36,2646,0,1,0,0,0,0,0,1,0,0,0,-1.3063364918472686,11,-0.5953074050925399,1.1627272974976997,0.4161073825503356,0.0738255033557047,0.09395973154362416,0.22818791946308725,0.2953020134228188,0.18791946308724833,0.7046979865771812
1,0,15,3,3,0,3,9,0,0,0,0,0,0,1,46,2808,1,0,0,0,0,0,0,0,0,1,0,-1.2609924999822186,9,-0.7246122391965569,1.0413926851582251,0.3333333333333333,0.1111111111111111,0.07777777777777778,0.03333333333333333,0.12222222222222222,0.4444444444444444,0.8777777777777778
0,0,35,0,5,7,9,1,0,0,1,1,0,0,0,69,2296,0,1,0,0,0,0,0,1,0,0,2,2.0774166476285547,21,2.5021670030719414,1.9977191452463894,0.3853965183752418,0.05125725338491296,0.06914893617021277,0.06914893617021277,0.06914893617021277,0.42504835589941975,0.9308510638297872
0,1,3,1,2,1,4,4,0,0,0,0,0,0,0,58,2543,0,1,0,0,0,0,0,0,1,0,0,0.33918200314043195,8,-0.5513769165828418,1.1972805581256194,0.3728813559322034,0.05084745762711865,0.0423728813559322,0.00847457627118644,0.1864406779661017,0.5254237288135594,0.8135593220338984
1,1,49,8,6,3,5,7,0,0,0,0,0,0,0,45,2661,0,0,1,0,0,0,0,1,0,0,0,0.07624479791657851,22,-0.4461095195879049,1.2703611758975293,0.20876288659793815,0.05154639175257732,0.0,0.01804123711340206,0.06958762886597938,0.7216494845360825,0.9304123711340206
0,1,4,1,0,0,3,5,0,0,0,0,0,0,0,63,2711,0,0,0,1,0,0,0,1,0,0,0,-1.4307306590936684,4,-0.9160828589275053,0.7596678446896304,0.3157894736842105,0.15789473684210525,0.05263157894736842,0.0,0.15789473684210525,0.47368421052631576,0.8421052631578947
1,1,45,6,4,1,5,7,0,0,0,0,0,0,0,42,2667,0,1,0,0,0,0,0,1,0,0,0,0.2651539525236887,16,-0.585568098677654,1.1706283633541792,0.1493212669683258,0.0,0.00904977375565611,0.01809954751131222,0.19004524886877827,0.8235294117647058,0.8099547511312217
0,0,37,1,3,5,3,4,0,0,0,0,0,0,0,29,2531,0,1,0,0,0,0,0,1,0,0,0,-0.012028702753615079,12,-0.25049451414849455,1.380211241711606,0.36594202898550726,0.2318840579710145,0.09420289855072464,0.007246376811594203,0.42391304347826086,0.3007246376811594,0.5760869565217391
1,0,39,3,3,0,4,8,0,0,0,0,0,0,0,34,2410,0,1,0,0,0,0,0,1,0,0,0,-1.359117091536832,10,-0.6589651695745176,1.1072099696478683,0.4576271186440678,0.025423728813559324,0.06779661016949153,0.1271186440677966,0.2457627118644068,0.3220338983050847,0.7542372881355932
0,1,38,2,3,3,8,2,0,0,0,0,0,0,0,64,2236,0,1,0,0,0,0,0,1,0,0,0,0.3135884827054196,16,-0.19578862279679501,1.4065401804339552,0.33163265306122447,0.01020408163265306,0.02806122448979592,0.04846938775510204,0.13010204081632654,0.5816326530612245,0.8698979591836735
0,0,8,1,5,5,8,3,0,0,0,1,0,0,1,57,2354,1,0,0,0,0,0,0,0,0,1,1,1.0307865308201434,19,2.56349975678454,2.0049997823796977,0.3110877561744614,0.07619548081975827,0.019442984760903836,0.019442984760903836,0.028901734104046242,0.5738307934839727,0.9710982658959537
0,1,89,2,3,1,4,7,0,0,0,0,0,0,0,49,2617,0,1,0,0,0,0,0,0,1,0,0,-0.5713195587504325,10,-0.5313180897538853,1.212187604403958,0.17647058823529413,0.08496732026143791,0.08496732026143791,0.09803921568627451,0.13725490196078433,0.5555555555555556,0.8627450980392157
0,0,47,0,9,7,11,3,0,0,1,0,0,0,1,73,2414,0,0,1,0,0,0,0,0,1,0,1,1.9359279403180147,27,1.8404862219609088,1.910268571619067,0.34393729829414477,0.04333794375288151,0.013370216689718764,0.011065006915629323,0.022130013831258646,0.5882895343476257,0.9778699861687413
0,1,75,1,5,5,5,5,0,1,1,0,0,0,0,62,2246,0,0,1,0,0,0,0,1,0,0,2,2.0692074052248715,16,2.7286971523794743,2.024023624941817,0.24895522388059702,0.06447761194029851,0.05970149253731343,0.019701492537313434,0.00955223880597015,0.6071641791044776,0.9904477611940299
1,1,86,2,1,0,3,8,0,0,0,0,0,0,0,60,2597,0,0,0,1,0,0,0,1,0,0,0,-1.8325972195845608,6,-0.9677495340929992,0.6368220975871743,0.45,0.1,0.05,0.1,0.25,0.3,0.75
0,0,4,0,7,6,8,2,1,0,1,1,0,0,1,40,2196,0,1,0,0,0,1,0,0,0,0,3,2.169408452211005,21,0.20799295622765368,1.5631419252975927,0.16733601070950468,0.06961178045515395,0.13520749665327977,0.028112449799196786,0.08299866131191433,0.5997322623828648,0.9170013386880856
0,0,73,1,6,5,4,4,0,0,0,1,0,0,1,45,2828,0,1,0,0,0,0,0,1,0,0,1,1.3319691477129212,16,0.8504615493044582,1.7338991148202856,0.13748531139835488,0.21034077555816685,0.03290246768507638,0.02702702702702703,0.05170387779083431,0.5922444183313749,0.9482961222091657
0,1,46,3,4,3,8,4,0,0,0,0,0,0,0,45,2710,0,0,0,1,0,0,0,0,0,1,0,0.23840148021992102,18,-0.17147489330715074,1.4177484020255902,0.293598233995585,0.09050772626931568,0.0684326710816777,0.04856512141280353,0.0684326710816777,0.4988962472406181,0.9315673289183223
1,0,38,4,7,1,6,8,1,0,0,0,0,0,0,47,2688,0,1,0,0,0,0,0,0,0,1,1,-0.9164457673335143,18,-0.29912197312778294,1.355387657986574,0.36153846153846153,0.0,0.017948717948717947,0.007692307692307693,0.05897435897435897,0.6128205128205129,0.941025641025641
0,1,73,1,4,1,6,3,0,0,0,0,0,0,0,40,2337,0,0,1,0,0,1,0,0,0,0,0,0.7670284013559217,12,-0.28696510838296085,1.3617278360175928,0.2537878787878788,0.125,0.13636363636363635,0.14393939393939395,0.2537878787878788,0.3409090909090909,0.7462121212121212
1,0,66,1,1,0,3,6,0,0,0,0,0,0,0,50,2637,0,0,1,0,0,0,0,1,0,0,0,-1.3239139285233905,5,-0.9288475669095685,0.7323937598229685,0.36363636363636365,0.13636363636363635,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.3181818181818182,0.8636363636363636
1,0,36,1,1,0,2,6,0,0,0,0,0,0,0,53,2346,1,0,0,0,0,0,0,0,0,1,0,-1.120421296234443,4,-0.9707887502792047,0.6283889300503115,0.38461538461538464,0.15384615384615385,0.0,0.15384615384615385,0.0,0.3076923076923077,1.0
1,0,29,3,3,2,2,8,0,0,0,0,0,0,1,50,2820,0,1,0,0,0,0,0,1,0,0,0,-1.383165342813504,10,-0.7501416551606834,1.0128372247051722,0.20430107526881722,0.21505376344086022,0.22580645161290322,0.1827956989247312,0.23655913978494625,0.17204301075268819,0.7634408602150538
0,0,29,1,0,0,3,3,0,0,0,0,0,0,0,54,2176,0,0,1,0,0,0,0,1,0,0,0,-0.8857818324726976,4,-0.943435804603355,0.6989700043360189,0.1875,0.0,0.0,0.1875,0.0,0.625,1.0
1,1,6,3,2,0,4,7,0,0,0,0,0,0,0,48,2443,0,0,1,0,0,0,0,0,1,0,0,-0.25106252568439097,9,-0.7489259686862011,1.0142404391146103,0.19047619047619047,0.0,0.0,0.0,0.09523809523809523,0.8095238095238095,0.9047619047619048
0,1,97,2,2,0,3,8,0,0,0,0,0,0,0,43,2393,0,1,0,0,0,0,0,1,0,0,0,-1.0263530362204731,7,-0.8288139370093179,0.9107768156582345,0.26,0.04,0.0,0.0,0.04,0.7,0.96
0,1,61,3,8,4,8,5,0,0,0,0,0,0,0,50,2739,0,1,0,0,0,0,0,1,0,0,0,0.5824653162566439,23,1.1052601845675367,1.786566261417153,0.3092485549132948,0.15028901734104047,0.06719653179190752,0.057803468208092484,0.057803468208092484,0.4154624277456647,0.9421965317919075
0,1,68,4,5,5,3,8,1,0,0,0,0,0,0,56,2660,1,0,0,0,0,0,0,1,0,0,1,-0.4821285545174743,17,-0.3384530061257368,1.3342171428738154,0.08857142857142856,0.011428571428571429,0.0,0.0,0.26,0.9,0.74
0,1,73,1,3,1,7,2,0,0,0,0,0,0,0,61,2444,1,0,0,0,0,0,0,0,0,1,0,0.829756671252301,12,-0.29000432456916636,1.3601514477826377,0.18631178707224336,0.06463878326996197,0.049429657794676805,0.0076045627376425855,0.07604562737642585,0.6920152091254753,0.9239543726235742
0,1,90,3,8,2,10,5,0,0,0,0,0,0,0,54,2278,0,0,0,1,0,0,0,0,0,1,0,0.6853222946086747,23,0.039684561717041975,1.504559503066602,0.15870786516853932,0.014044943820224719,0.019662921348314606,0.019662921348314606,0.04915730337078652,0.7879213483146067,0.9508426966292135
0,0,81,1,5,6,5,3,0,0,0,0,0,0,0,62,2564,1,0,0,0,0,0,0,1,0,0,0,0.9823037109772144,17,2.7379488840051294,2.025064791441259,0.5224215246636771,0.10089686098654709,0.01905829596412556,0.02858744394618834,0.04820627802690583,0.32903587443946186,0.9517937219730942
1,0,1,3,4,0,4,8,0,0,0,0,0,0,0,34,2659,0,0,1,0,0,0,0,1,0,0,0,-0.6024663902232306,11,-0.5820453708254613,1.1734511628894728,0.21568627450980393,0.08496732026143791,0.0784313725490196,0.006535947712418301,0.0784313725490196,0.6143790849673203,0.9215686274509803
0,0,79,1,7,7,9,2,0,1,1,1,0,0,1,43,2486,0,0,0,1,0,0,0,1,0,0,3,2.185295750745192,24,1.828329357216087,1.9084850188786497,0.3828125,0.020833333333333332,0.10104166666666667,0.022395833333333334,0.0109375,0.47291666666666665,0.9890625
0,0,92,6,11,2,8,9,0,0,0,0,0,0,0,39,2677,0,1,0,0,0,0,1,0,0,0,0,-0.8294760875156704,27,0.003448882743345144,1.4908425132800291,0.1508034610630408,0.25710754017305315,0.15945611866501855,0.1508034610630408,0.037082818294190356,0.28182941903584674,0.9629171817058096
0,0,31,1,2,9,13,5,0,0,0,0,0,0,1,62,2850,0,0,1,0,0,0,0,1,0,0,0,0.8044528887844775,25,1.2652233822359267,1.8166389448984614,0.258364312267658,0.026022304832713755,0.02973977695167286,0.06939281288723669,0.02540272614622057,0.6164807930607187,0.9745972738537795
1,1,46,1,0,0,3,6,0,0,0,0,0,0,0,45,2616,0,1,0,0,0,1,0,0,0,0,0,-0.6923817393741608,4,-0.9343181560447384,0.7201593034059569,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.35294117647058826,0.6470588235294118,0.6470588235294118
0,0,14,1,2,1,2,9,0,0,0,0,0,0,1,37,2644,0,1,0,0,0,0,0,1,0,0,0,-0.7162368320060403,6,-0.7489259686862011,1.0142404391146103,0.25,0.26785714285714285,0.375,0.05357142857142857,0.17857142857142858,0.05357142857142857,0.8214285714285714
1,1,89,3,2,0,3,8,0,0,0,0,0,0,0,53,2599,0,0,0,1,0,0,0,1,0,0,0,-1.1434554646259543,8,-0.9343181560447384,0.7201593034059569,0.47058823529411764,0.11764705882352941,0.029411764705882353,0.029411764705882353,0.08823529411764706,0.35294117647058826,0.9117647058823529
1,1,31,2,1,0,3,6,0,0,0,0,0,1,0,69,2250,1,0,0,0,0,0,0,1,0,0,0,-1.4177407402313698,6,-0.9738279664654103,0.619788758288394,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684,0.8947368421052632,0.8947368421052632
1,2,75,1,0,0,3,8,0,0,0,0,0,0,0,48,2801,0,0,0,1,0,0,0,1,0,0,0,-1.0315200299686738,4,-0.943435804603355,0.6989700043360189,0.3125,0.0,0.1875,0.0,0.375,0.5,0.625
1,0,42,3,2,0,4,6,0,0,0,0,0,0,0,42,2296,0,0,0,1,0,0,0,1,0,0,0,-1.1123569228143542,9,-0.8259194454034079,0.9149892102916513,0.26153846153846155,0.18461538461538463,0.15384615384615385,0.06153846153846154,0.2,0.3384615384615385,0.8
1,0,53,1,2,0,3,6,0,0,0,0,0,0,0,38,2609,0,1,0,0,0,0,0,0,1,0,0,-0.37700196208913106,6,-0.7002985097069129,1.066946789630613,0.453125,0.0625,0.109375,0.15625,0.234375,0.21875,0.765625
1,1,53,6,4,2,5,6,0,0,0,0,0,0,0,64,2318,0,1,0,0,0,0,0,1,0,0,0,-0.165493246041293,17,-0.5315326226611469,1.2120308476861748,0.26153846153846155,0.2,0.026923076923076925,0.10384615384615385,0.019230769230769232,0.4076923076923077,0.9807692307692307
0,1,23,2,8,3,6,4,0,0,0,0,0,0,0,68,2303,0,1,0,0,0,0,0,0,1,0,0,1.2267942656233797,19,1.1449855915597702,1.7942311436751015,0.20790378006872853,0.03865979381443299,0.0,0.04896907216494845,0.009450171821305841,0.7044673539518901,0.9905498281786942
0,1,57,2,8,5,13,4,0,0,0,0,0,0,0,55,2657,0,1,0,0,0,0,0,0,0,1,0,0.9513017484880107,28,0.3447576846069025,1.6055359105827487,0.2052679382379655,0.06267029972752043,0.009082652134423252,0.03905540417801998,0.18528610354223432,0.6839237057220708,0.8147138964577657
1,0,49,2,2,0,4,5,0,0,0,0,0,0,0,41,2285,0,1,0,0,0,0,0,0,1,0,0,-0.9106027183285398,8,-0.8932887375309638,0.8044801891059927,0.3953488372093023,0.16279069767441862,0.06976744186046512,0.06976744186046512,0.06976744186046512,0.3023255813953488,0.9302325581395349
